SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION, , ,AverageResponseOfID,MaximumDuration,MinimunDuration,Mode,Median
43,34411,PASS,2454,200,"","",arc,v1, , ,,,,,
44,291230,PASS,1669,200,"","",arc,v1, , ,,,,,
45,221508,PASS,1082,200,"","",arc,v1, , ,,,,,
46,137017,PASS,1154,200,"","",arc,v1, , ,,,,,
47,291070,PASS,1089,200,"","",arc,v1, , ,,,,,
48,13215,PASS,7452,200,"","",arc,v1, , ,,,,,
49,11283,PASS,3211,200,"","",arc,v1, , ,,,,,
50,5905,PASS,2612,200,"","",arc,v1, , ,,,,,
51,12847,PASS,3158,200,"","",arc,v1, , ,,,,,
52,13420,PASS,2961,200,"","",arc,v1, , ,,,,,
53,9890,PASS,3181,200,"","",arc,v1, , ,,,,,
54,17505,PASS,2934,200,"","",arc,v1, , ,,,,,
55,4358,PASS,2199,200,"","",arc,v1, , ,,,,,
56,13423,PASS,2304,200,"","",arc,v1, , ,,,,,
57,14838,PASS,6115,200,"","",arc,v1, , ,,,,,
58,11559,PASS,3091,200,"","",arc,v1, , ,,,,,
59,12267,PASS,3040,200,"","",arc,v1, , ,,,,,
60,9281,PASS,2182,200,"","",arc,v1, , ,,,,,
61,13328,PASS,1663,200,"","",arc,v1, , ,,,,,
62,12699,PASS,3869,200,"","",arc,v1, , ,,,,,
63,13329,PASS,1350,200,"","",arc,v1, , ,,,,,
64,14340,PASS,2415,200,"","",arc,v1, , ,,,,,
65,19910,PASS,3544,200,"","",arc,v1, , ,,,,,
66,14664,PASS,2955,200,"","",arc,v1, , ,,,,,
67,12266,PASS,3357,200,"","",arc,v1, , ,,,,,
68,15490,PASS,1460,200,"","",arc,v1, , ,,,,,
69,14668,PASS,3713,200,"","",arc,v1, , ,,,,,
70,23584,PASS,2399,200,"","",arc,v1, , ,,,,,
71,14674,PASS,4334,200,"","",arc,v1, , ,,,,,
72,21693,PASS,1270,200,"","",arc,v1, , ,,,,,
73,12570,PASS,4002,200,"","",arc,v1, , ,,,,,
74,12315,PASS,1534,200,"","",arc,v1, , ,,,,,
75,19506,PASS,2121,200,"","",arc,v1, , ,,,,,
76,16211,PASS,1152,200,"","",arc,v1, , ,,,,,
77,17093,PASS,1619,200,"","",arc,v1, , ,,,,,
78,9604,FALSE,3286,200,"0002
0360
0362
","The MonthlySalaryToBeCharged field is mandatory.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1, , ,,,,,
79,16220,PASS,1730,200,"","",arc,v1, , ,,,,,
80,21705,PASS,1414,200,"","",arc,v1, , ,,,,,
81,16217,PASS,1763,200,"","",arc,v1, , ,,,,,
82,16091,PASS,1655,200,"","",arc,v1, , ,,,,,
83,27906,PASS,1328,200,"","",arc,v1, , ,,,,,
84,26019,PASS,1915,200,"","",arc,v1, , ,,,,,
85,26326,PASS,1523,200,"","",arc,v1, , ,,,,,
86,24896,PASS,2660,200,"","",arc,v1, , ,,,,,
87,27679,PASS,2233,200,"","",arc,v1, , ,,,,,
88,27356,PASS,1636,200,"","",arc,v1, , ,,,,,
89,24880,PASS,2943,200,"","",arc,v1, , ,,,,,
90,24882,PASS,2871,200,"","",arc,v1, , ,,,,,
91,27260,PASS,2950,200,"","",arc,v1, , ,,,,,
92,21174,PASS,1524,200,"","",arc,v1, , ,,,,,
93,27261,PASS,2614,200,"","",arc,v1, , ,,,,,
94,24725,PASS,1383,200,"","",arc,v1, , ,,,,,
95,24726,PASS,1376,200,"","",arc,v1, , ,,,,,
96,27282,PASS,2754,200,"","",arc,v1, , ,,,,,
97,27933,PASS,1408,200,"","",arc,v1, , ,,,,,
98,20402,PASS,2708,200,"","",arc,v1, , ,,,,,
99,32092,PASS,2712,200,"","",arc,v1, , ,,,,,
100,28921,PASS,2746,200,"","",arc,v1, , ,,,,,
101,27287,PASS,3124,200,"","",arc,v1, , ,,,,,
102,25400,PASS,2370,200,"","",arc,v1, , ,,,,,
103,29987,PASS,3025,200,"","",arc,v1, , ,,,,,
104,29983,PASS,2806,200,"","",arc,v1, , ,,,,,
105,31337,PASS,2441,200,"","",arc,v1, , ,,,,,
106,25040,PASS,2731,200,"","",arc,v1, , ,,,,,
107,28891,PASS,2532,200,"","",arc,v1, , ,,,,,
108,31038,PASS,2559,200,"","",arc,v1, , ,,,,,
109,31039,PASS,2507,200,"","",arc,v1, , ,,,,,
110,28072,PASS,1105,200,"","",arc,v1, , ,,,,,
111,17569,PASS,2442,200,"","",arc,v1, , ,,,,,
112,24465,PASS,2138,200,"","",arc,v1, , ,,,,,
113,31073,PASS,2570,200,"","",arc,v1, , ,,,,,
114,15134,PASS,1116,200,"","",arc,v1, , ,,,,,
115,31037,PASS,2537,200,"","",arc,v1, , ,,,,,
116,1355,PASS,2274,200,"","",arc,v1, , ,,,,,
117,28393,PASS,2563,200,"","",arc,v1, , ,,,,,
118,28096,PASS,1099,200,"","",arc,v1, , ,,,,,
119,30533,PASS,2688,200,"","",arc,v1, , ,,,,,
120,29488,PASS,2605,200,"","",arc,v1, , ,,,,,
121,31810,PASS,1167,200,"","",arc,v1, , ,,,,,
122,31545,PASS,1733,200,"","",arc,v1, , ,,,,,
123,22110,PASS,3158,200,"","",arc,v1, , ,,,,,
124,31550,PASS,2870,200,"","",arc,v1, , ,,,,,
125,31548,PASS,3282,200,"","",arc,v1, , ,,,,,
126,29152,PASS,2672,200,"","",arc,v1, , ,,,,,
127,31561,PASS,2323,200,"","",arc,v1, , ,,,,,
128,31540,PASS,1153,200,"","",arc,v1, , ,,,,,
129,30017,PASS,2613,200,"","",arc,v1, , ,,,,,
130,31562,PASS,1564,200,"","",arc,v1, , ,,,,,
131,32642,PASS,1252,200,"","",arc,v1, , ,,,,,
132,31251,PASS,2755,200,"","",arc,v1, , ,,,,,
133,30850,PASS,2669,200,"","",arc,v1, , ,,,,,
134,31549,PASS,1482,200,"","",arc,v1, , ,,,,,
135,25609,PASS,16741,200,"","",arc,v1, , ,,,,,
136,31262,PASS,653,200,"","",arc,v1, , ,,,,,
137,32933,FALSE,1441,200,"0002
0002
0002
0010
0010
0008
0350
","The IdPerson field is mandatory.
The EffectiveDate field is mandatory.
The employee -1 does not exist.
The field SalaryStartDate is mandatory.
The field SalaryEndDate is mandatory.
The IdCurrency with the identifier 15 cannot be found.
The number of payrolls must be between 12 and 15 (included).
",arc,v1, , ,,,,,
138,14529,PASS,2514,200,"","",arc,v1, , ,,,,,
139,24874,PASS,1520,200,"","",arc,v1, , ,,,,,
140,26070,PASS,2465,200,"","",arc,v1, , ,,,,,
141,24841,PASS,1078,200,"","",arc,v1, , ,,,,,
142,32373,PASS,2513,200,"","",arc,v1, , ,,,,,
143,26424,PASS,1491,200,"","",arc,v1, , ,,,,,
144,31877,PASS,1232,200,"","",arc,v1, , ,,,,,
145,36261,PASS,1545,200,"","",arc,v1, , ,,,,,
146,24845,PASS,1177,200,"","",arc,v1, , ,,,,,
147,34074,PASS,1157,200,"","",arc,v1, , ,,,,,
148,33806,PASS,1383,200,"","",arc,v1, , ,,,,,
149,30522,PASS,1396,200,"","",arc,v1, , ,,,,,
150,30808,PASS,1566,200,"","",arc,v1, , ,,,,,
151,33749,PASS,1835,200,"","",arc,v1, , ,,,,,
152,27838,PASS,1484,200,"","",arc,v1, , ,,,,,
153,36337,PASS,1334,200,"","",arc,v1, , ,,,,,
154,26350,PASS,1402,200,"","",arc,v1, , ,,,,,
155,27788,PASS,1516,200,"","",arc,v1, , ,,,,,
156,30175,PASS,1399,200,"","",arc,v1, , ,,,,,
157,36256,PASS,1163,200,"","",arc,v1, , ,,,,,
158,35173,PASS,1280,200,"","",arc,v1, , ,,,,,
159,29074,PASS,1311,200,"","",arc,v1, , ,,,,,
160,33873,PASS,1185,200,"","",arc,v1, , ,,,,,
161,39303,PASS,1460,200,"","",arc,v1, , ,,,,,
162,35938,PASS,1317,200,"","",arc,v1, , ,,,,,
163,37084,PASS,2307,200,"","",arc,v1, , ,,,,,
164,33737,PASS,1456,200,"","",arc,v1, , ,,,,,
165,25050,PASS,2450,200,"","",arc,v1, , ,,,,,
166,33743,PASS,1103,200,"","",arc,v1, , ,,,,,
167,33755,PASS,1335,200,"","",arc,v1, , ,,,,,
168,30367,PASS,1077,200,"","",arc,v1, , ,,,,,
169,30371,PASS,2027,200,"","",arc,v1, , ,,,,,
170,32229,PASS,1277,200,"","",arc,v1, , ,,,,,
171,33551,PASS,1388,200,"","",arc,v1, , ,,,,,
172,31497,PASS,1069,200,"","",arc,v1, , ,,,,,
173,35220,PASS,1409,200,"","",arc,v1, , ,,,,,
174,31219,PASS,1315,200,"","",arc,v1, , ,,,,,
175,35172,PASS,1330,200,"","",arc,v1, , ,,,,,
176,32485,PASS,2284,200,"","",arc,v1, , ,,,,,
177,35340,PASS,1467,200,"","",arc,v1, , ,,,,,
178,35892,PASS,1675,200,"","",arc,v1, , ,,,,,
179,39302,PASS,1716,200,"","",arc,v1, , ,,,,,
180,29093,PASS,1458,200,"","",arc,v1, , ,,,,,
181,35586,PASS,1827,200,"","",arc,v1, , ,,,,,
182,36190,PASS,5956,200,"","",arc,v1, , ,,,,,
183,35180,PASS,1631,200,"","",arc,v1, , ,,,,,
184,39301,PASS,1638,200,"","",arc,v1, , ,,,,,
185,36194,PASS,1582,200,"","",arc,v1, , ,,,,,
186,34118,PASS,2568,200,"","",arc,v1, , ,,,,,
187,24192,PASS,3333,200,"","",arc,v1, , ,,,,,
188,30395,PASS,2135,200,"","",arc,v1, , ,,,,,
189,31454,PASS,2133,200,"","",arc,v1, , ,,,,,
190,32316,PASS,1519,200,"","",arc,v1, , ,,,,,
191,30183,PASS,1334,200,"","",arc,v1, , ,,,,,
192,30102,PASS,1492,200,"","",arc,v1, , ,,,,,
193,34915,PASS,3169,200,"","",arc,v1, , ,,,,,
194,39342,PASS,4346,200,"","",arc,v1, , ,,,,,
195,35179,PASS,1196,200,"","",arc,v1, , ,,,,,
196,34643,PASS,1428,200,"","",arc,v1, , ,,,,,
197,36203,PASS,2674,200,"","",arc,v1, , ,,,,,
198,40459,PASS,1243,200,"","",arc,v1, , ,,,,,
199,32533,PASS,1561,200,"","",arc,v1, , ,,,,,
200,37245,PASS,2160,200,"","",arc,v1, , ,,,,,
201,36066,PASS,1094,200,"","",arc,v1, , ,,,,,
202,37243,PASS,2464,200,"","",arc,v1, , ,,,,,
203,35157,PASS,1216,200,"","",arc,v1, , ,,,,,
204,31192,PASS,1263,200,"","",arc,v1, , ,,,,,
205,35078,PASS,3127,200,"","",arc,v1, , ,,,,,
206,31725,PASS,1433,200,"","",arc,v1, , ,,,,,
207,34182,PASS,1311,200,"","",arc,v1, , ,,,,,
208,39360,PASS,1145,200,"","",arc,v1, , ,,,,,
209,34916,PASS,2186,200,"","",arc,v1, , ,,,,,
210,36408,PASS,2171,200,"","",arc,v1, , ,,,,,
211,31091,PASS,2996,200,"","",arc,v1, , ,,,,,
212,34919,PASS,2305,200,"","",arc,v1, , ,,,,,
213,38258,PASS,2472,200,"","",arc,v1, , ,,,,,
214,38903,PASS,1388,200,"","",arc,v1, , ,,,,,
215,32205,PASS,1497,200,"","",arc,v1, , ,,,,,
216,39963,PASS,1328,200,"","",arc,v1, , ,,,,,
217,33161,PASS,1507,200,"","",arc,v1, , ,,,,,
218,28843,PASS,1511,200,"","",arc,v1, , ,,,,,
219,40099,PASS,3058,200,"","",arc,v1, , ,,,,,
220,39923,PASS,2969,200,"","",arc,v1, , ,,,,,
221,34936,PASS,1269,200,"","",arc,v1, , ,,,,,
222,35285,PASS,1270,200,"","",arc,v1, , ,,,,,
223,36437,PASS,1476,200,"","",arc,v1, , ,,,,,
224,5652,PASS,1093,200,"","",arc,v1, , ,,,,,
225,38662,PASS,4658,200,"","",arc,v1, , ,,,,,
226,33548,PASS,2173,200,"","",arc,v1, , ,,,,,
227,34204,PASS,2188,200,"","",arc,v1, , ,,,,,
228,34416,PASS,1361,200,"","",arc,v1, , ,,,,,
229,38257,PASS,2155,200,"","",arc,v1, , ,,,,,
230,37536,PASS,1239,200,"","",arc,v1, , ,,,,,
231,40166,PASS,3121,200,"","",arc,v1, , ,,,,,
232,38900,PASS,2491,200,"","",arc,v1, , ,,,,,
233,21013,PASS,2558,200,"","",arc,v1, , ,,,,,
234,38935,PASS,2179,200,"","",arc,v1, , ,,,,,
235,33351,PASS,1322,200,"","",arc,v1, , ,,,,,
236,40730,PASS,2374,200,"","",arc,v1, , ,,,,,
237,37566,PASS,1302,200,"","",arc,v1, , ,,,,,
238,38914,PASS,1201,200,"","",arc,v1, , ,,,,,
239,23534,PASS,1195,200,"","",arc,v1, , ,,,,,
240,41550,PASS,1203,200,"","",arc,v1, , ,,,,,
241,37861,PASS,1235,200,"","",arc,v1, , ,,,,,
242,33420,PASS,1364,200,"","",arc,v1, , ,,,,,
243,37397,PASS,1242,200,"","",arc,v1, , ,,,,,
244,34415,PASS,2633,200,"","",arc,v1, , ,,,,,
245,29849,PASS,1760,200,"","",arc,v1, , ,,,,,
246,37908,PASS,1416,200,"","",arc,v1, , ,,,,,
247,38593,PASS,1335,200,"","",arc,v1, , ,,,,,
248,38706,PASS,1369,200,"","",arc,v1, , ,,,,,
249,33348,PASS,1504,200,"","",arc,v1, , ,,,,,
250,26052,PASS,1510,200,"","",arc,v1, , ,,,,,
251,37868,PASS,1390,200,"","",arc,v1, , ,,,,,
252,44700,PASS,1514,200,"","",arc,v1, , ,,,,,
253,25456,PASS,2491,200,"","",arc,v1, , ,,,,,
254,41329,PASS,1269,200,"","",arc,v1, , ,,,,,
255,44155,PASS,2234,200,"","",arc,v1, , ,,,,,
256,37859,PASS,1156,200,"","",arc,v1, , ,,,,,
257,39148,PASS,1488,200,"","",arc,v1, , ,,,,,
258,34968,PASS,2148,200,"","",arc,v1, , ,,,,,
259,38086,PASS,2094,200,"","",arc,v1, , ,,,,,
260,40415,PASS,1341,200,"","",arc,v1, , ,,,,,
261,37715,PASS,2108,200,"","",arc,v1, , ,,,,,
262,34414,PASS,2154,200,"","",arc,v1, , ,,,,,
263,45816,PASS,2122,200,"","",arc,v1, , ,,,,,
264,37602,PASS,1226,200,"","",arc,v1, , ,,,,,
265,41181,PASS,2229,200,"","",arc,v1, , ,,,,,
266,11794,PASS,1105,200,"","",arc,v1, , ,,,,,
267,33347,PASS,1113,200,"","",arc,v1, , ,,,,,
268,39809,PASS,1243,200,"","",arc,v1, , ,,,,,
269,41812,PASS,1096,200,"","",arc,v1, , ,,,,,
270,33352,PASS,1337,200,"","",arc,v1, , ,,,,,
271,50149,PASS,1321,200,"","",arc,v1, , ,,,,,
272,41308,PASS,2826,200,"","",arc,v1, , ,,,,,
273,49046,PASS,2628,200,"","",arc,v1, , ,,,,,
274,42695,PASS,1261,200,"","",arc,v1, , ,,,,,
275,38606,PASS,1344,200,"","",arc,v1, , ,,,,,
276,45711,PASS,1569,200,"","",arc,v1, , ,,,,,
277,33635,PASS,3051,200,"","",arc,v1, , ,,,,,
278,50127,PASS,1248,200,"","",arc,v1, , ,,,,,
279,42019,PASS,1274,200,"","",arc,v1, , ,,,,,
280,36111,PASS,1482,200,"","",arc,v1, , ,,,,,
281,38613,PASS,2570,200,"","",arc,v1, , ,,,,,
282,40624,PASS,1212,200,"","",arc,v1, , ,,,,,
283,49057,PASS,2382,200,"","",arc,v1, , ,,,,,
284,37722,PASS,1306,200,"","",arc,v1, , ,,,,,
285,45552,PASS,1230,200,"","",arc,v1, , ,,,,,
286,31076,PASS,2366,200,"","",arc,v1, , ,,,,,
287,49731,PASS,1127,200,"","",arc,v1, , ,,,,,
288,45556,PASS,1320,200,"","",arc,v1, , ,,,,,
289,46735,PASS,1206,200,"","",arc,v1, , ,,,,,
290,43466,PASS,1237,200,"","",arc,v1, , ,,,,,
291,44083,PASS,1291,200,"","",arc,v1, , ,,,,,
292,49452,PASS,1472,200,"","",arc,v1, , ,,,,,
293,43841,PASS,1229,200,"","",arc,v1, , ,,,,,
294,45519,PASS,2954,200,"","",arc,v1, , ,,,,,
295,48334,PASS,2083,200,"","",arc,v1, , ,,,,,
296,45779,PASS,4235,200,"","",arc,v1, , ,,,,,
297,48626,PASS,1721,200,"","",arc,v1, , ,,,,,
298,49636,PASS,1733,200,"","",arc,v1, , ,,,,,
299,46385,PASS,1793,200,"","",arc,v1, , ,,,,,
300,45501,PASS,3070,200,"","",arc,v1, , ,,,,,
301,48148,PASS,1760,200,"","",arc,v1, , ,,,,,
302,49451,PASS,1834,200,"","",arc,v1, , ,,,,,
303,23126,PASS,8032,200,"","",arc,v1, , ,,,,,
304,57025,PASS,2415,200,"","",arc,v1, , ,,,,,
305,50373,PASS,1901,200,"","",arc,v1, , ,,,,,
306,45554,PASS,1579,200,"","",arc,v1, , ,,,,,
307,46288,PASS,4440,200,"","",arc,v1, , ,,,,,
308,49852,PASS,1931,200,"","",arc,v1, , ,,,,,
309,42912,PASS,1942,200,"","",arc,v1, , ,,,,,
310,50791,PASS,5732,200,"","",arc,v1, , ,,,,,
311,47812,PASS,1938,200,"","",arc,v1, , ,,,,,
312,45294,PASS,1861,200,"","",arc,v1, , ,,,,,
313,48348,PASS,1861,200,"","",arc,v1, , ,,,,,
314,57024,PASS,2160,200,"","",arc,v1, , ,,,,,
315,53153,PASS,1860,200,"","",arc,v1, , ,,,,,
316,42055,PASS,4150,200,"","",arc,v1, , ,,,,,
317,54267,PASS,1907,200,"","",arc,v1, , ,,,,,
318,51035,PASS,1902,200,"","",arc,v1, , ,,,,,
319,45518,PASS,1985,200,"","",arc,v1, , ,,,,,
320,57607,PASS,1992,200,"","",arc,v1, , ,,,,,
321,42086,PASS,1855,200,"","",arc,v1, , ,,,,,
322,49740,PASS,1748,200,"","",arc,v1, , ,,,,,
323,51222,PASS,6096,200,"","",arc,v1, , ,,,,,
324,49283,PASS,1660,200,"","",arc,v1, , ,,,,,
325,51225,PASS,5654,200,"","",arc,v1, , ,,,,,
326,49079,PASS,2610,200,"","",arc,v1, , ,,,,,
327,48512,PASS,1821,200,"","",arc,v1, , ,,,,,
328,55026,PASS,3478,200,"","",arc,v1, , ,,,,,
329,46633,PASS,6391,200,"","",arc,v1, , ,,,,,
330,49934,PASS,2128,200,"","",arc,v1, , ,,,,,
331,57539,PASS,2394,200,"","",arc,v1, , ,,,,,
332,49541,PASS,2429,200,"","",arc,v1, , ,,,,,
333,49531,PASS,3405,200,"","",arc,v1, , ,,,,,
334,52769,PASS,1697,200,"","",arc,v1, , ,,,,,
335,53469,PASS,3666,200,"","",arc,v1, , ,,,,,
336,49031,PASS,1786,200,"","",arc,v1, , ,,,,,
337,50866,PASS,1643,200,"","",arc,v1, , ,,,,,
338,46959,PASS,1781,200,"","",arc,v1, , ,,,,,
339,46522,PASS,3711,200,"","",arc,v1, , ,,,,,
340,53010,PASS,2057,200,"","",arc,v1, , ,,,,,
341,48346,PASS,1905,200,"","",arc,v1, , ,,,,,
342,47552,PASS,1665,200,"","",arc,v1, , ,,,,,
343,54394,PASS,1918,200,"","",arc,v1, , ,,,,,
344,49439,PASS,1850,200,"","",arc,v1, , ,,,,,
345,57822,PASS,3534,200,"","",arc,v1, , ,,,,,
346,57872,PASS,1902,200,"","",arc,v1, , ,,,,,
347,47870,PASS,4039,200,"","",arc,v1, , ,,,,,
348,50856,PASS,1892,200,"","",arc,v1, , ,,,,,
349,46299,PASS,3832,200,"","",arc,v1, , ,,,,,
350,51179,PASS,3699,200,"","",arc,v1, , ,,,,,
351,55031,PASS,2346,200,"","",arc,v1, , ,,,,,
352,33211,PASS,1766,200,"","",arc,v1, , ,,,,,
353,52289,PASS,2229,200,"","",arc,v1, , ,,,,,
354,58516,PASS,6760,200,"","",arc,v1, , ,,,,,
355,46244,PASS,1407,200,"","",arc,v1, , ,,,,,
356,52979,PASS,1303,200,"","",arc,v1, , ,,,,,
357,52588,PASS,1268,200,"","",arc,v1, , ,,,,,
358,48842,PASS,2756,200,"","",arc,v1, , ,,,,,
359,21798,PASS,3117,200,"","",arc,v1, , ,,,,,
360,50578,PASS,5758,200,"","",arc,v1, , ,,,,,
361,51036,PASS,1404,200,"","",arc,v1, , ,,,,,
362,54067,PASS,1493,200,"","",arc,v1, , ,,,,,
363,28311,PASS,3642,200,"","",arc,v1, , ,,,,,
364,56394,PASS,2274,200,"","",arc,v1, , ,,,,,
365,56301,PASS,1366,200,"","",arc,v1, , ,,,,,
366,51253,PASS,1205,200,"","",arc,v1, , ,,,,,
367,57676,PASS,1412,200,"","",arc,v1, , ,,,,,
368,26620,PASS,4004,200,"","",arc,v1, , ,,,,,
369,57904,PASS,1301,200,"","",arc,v1, , ,,,,,
370,58256,PASS,1580,200,"","",arc,v1, , ,,,,,
371,54059,PASS,1468,200,"","",arc,v1, , ,,,,,
372,59184,PASS,1362,200,"","",arc,v1, , ,,,,,
373,23946,PASS,2720,200,"","",arc,v1, , ,,,,,
374,58105,PASS,1393,200,"","",arc,v1, , ,,,,,
375,55574,PASS,1517,200,"","",arc,v1, , ,,,,,
376,52794,PASS,1294,200,"","",arc,v1, , ,,,,,
377,36499,PASS,1490,200,"","",arc,v1, , ,,,,,
378,53807,PASS,3548,200,"","",arc,v1, , ,,,,,
379,63772,PASS,8016,200,"","",arc,v1, , ,,,,,
380,53286,PASS,6169,200,"","",arc,v1, , ,,,,,
381,64587,PASS,3885,200,"","",arc,v1, , ,,,,,
382,58222,PASS,2773,200,"","",arc,v1, , ,,,,,
383,58406,PASS,3545,200,"","",arc,v1, , ,,,,,
384,61086,PASS,1683,200,"","",arc,v1, , ,,,,,
385,57603,PASS,2870,200,"","",arc,v1, , ,,,,,
386,53006,PASS,1572,200,"","",arc,v1, , ,,,,,
387,65719,PASS,1809,200,"","",arc,v1, , ,,,,,
388,50988,PASS,1428,200,"","",arc,v1, , ,,,,,
389,56392,PASS,1330,200,"","",arc,v1, , ,,,,,
390,66980,PASS,2892,200,"","",arc,v1, , ,,,,,
391,51981,PASS,1772,200,"","",arc,v1, , ,,,,,
392,57690,PASS,1392,200,"","",arc,v1, , ,,,,,
393,67787,PASS,1215,200,"","",arc,v1, , ,,,,,
394,58437,PASS,2845,200,"","",arc,v1, , ,,,,,
395,57743,PASS,2228,200,"","",arc,v1, , ,,,,,
396,66579,PASS,1085,200,"","",arc,v1, , ,,,,,
397,52014,PASS,1271,200,"","",arc,v1, , ,,,,,
398,59179,PASS,1191,200,"","",arc,v1, , ,,,,,
399,52654,PASS,1268,200,"","",arc,v1, , ,,,,,
400,55230,PASS,1088,200,"","",arc,v1, , ,,,,,
401,56106,PASS,1161,200,"","",arc,v1, , ,,,,,
402,65645,PASS,1116,200,"","",arc,v1, , ,,,,,
403,55512,PASS,1119,200,"","",arc,v1, , ,,,,,
404,56554,PASS,1273,200,"","",arc,v1, , ,,,,,
405,66175,PASS,1287,200,"","",arc,v1, , ,,,,,
406,56615,PASS,1515,200,"","",arc,v1, , ,,,,,
407,57677,PASS,1286,200,"","",arc,v1, , ,,,,,
408,67566,PASS,2549,200,"","",arc,v1, , ,,,,,
409,57484,PASS,1523,200,"","",arc,v1, , ,,,,,
410,58822,PASS,1339,200,"","",arc,v1, , ,,,,,
411,58104,PASS,1355,200,"","",arc,v1, , ,,,,,
412,63459,PASS,4093,200,"","",arc,v1, , ,,,,,
413,22875,PASS,1872,200,"","",arc,v1, , ,,,,,
414,59260,PASS,1284,200,"","",arc,v1, , ,,,,,
415,55510,PASS,2432,200,"","",arc,v1, , ,,,,,
416,54663,PASS,1424,200,"","",arc,v1, , ,,,,,
417,61003,PASS,1182,200,"","",arc,v1, , ,,,,,
418,58103,PASS,1319,200,"","",arc,v1, , ,,,,,
419,66142,PASS,2239,200,"","",arc,v1, , ,,,,,
420,59737,PASS,1273,200,"","",arc,v1, , ,,,,,
421,58107,PASS,1260,200,"","",arc,v1, , ,,,,,
