SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION
32,174711,PASS,712,200,"","",arc,v1
33,179106,PASS,762,200,"","",arc,v1
34,135231,PASS,858,200,"","",arc,v1
35,189384,PASS,744,200,"","",arc,v1
36,191829,FALSE,667,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
37,210490,PASS,783,200,"","",arc,v1
38,233334,PASS,718,200,"","",arc,v1
39,236829,PASS,726,200,"","",arc,v1
40,257356,PASS,723,200,"","",arc,v1
41,26424,PASS,1091,200,"","",arc,v1
42,30730,PASS,1067,200,"","",arc,v1
43,33793,FALSE,797,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
44,102891,PASS,888,200,"","",arc,v1
45,59260,PASS,853,200,"","",arc,v1
46,60393,FALSE,655,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
47,112142,PASS,762,200,"","",arc,v1
48,112174,PASS,766,200,"","",arc,v1
49,112396,PASS,839,200,"","",arc,v1
50,176447,PASS,783,200,"","",arc,v1
51,129877,PASS,838,200,"","",arc,v1
52,174711,PASS,763,200,"","",arc,v1
53,179106,PASS,764,200,"","",arc,v1
54,135231,PASS,850,200,"","",arc,v1
55,189384,PASS,745,200,"","",arc,v1
56,191829,FALSE,669,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
57,210490,PASS,739,200,"","",arc,v1
58,233334,PASS,780,200,"","",arc,v1
59,236829,PASS,1409,200,"","",arc,v1
60,257356,PASS,1008,200,"","",arc,v1
61,26424,PASS,1043,200,"","",arc,v1
62,30730,PASS,1045,200,"","",arc,v1
63,33793,FALSE,807,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
64,102891,PASS,963,200,"","",arc,v1
65,59260,PASS,914,200,"","",arc,v1
66,60393,FALSE,660,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
67,112142,PASS,774,200,"","",arc,v1
68,112174,PASS,784,200,"","",arc,v1
69,112396,PASS,851,200,"","",arc,v1
70,176447,PASS,773,200,"","",arc,v1
71,129877,PASS,796,200,"","",arc,v1
72,174711,PASS,722,200,"","",arc,v1
73,179106,PASS,750,200,"","",arc,v1
74,135231,PASS,832,200,"","",arc,v1
75,189384,PASS,763,200,"","",arc,v1
76,191829,FALSE,681,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
77,210490,PASS,739,200,"","",arc,v1
78,233334,PASS,729,200,"","",arc,v1
79,236829,PASS,692,200,"","",arc,v1
80,257356,PASS,746,200,"","",arc,v1
81,26424,PASS,1058,200,"","",arc,v1
82,30730,PASS,1053,200,"","",arc,v1
83,33793,FALSE,780,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
84,102891,PASS,935,200,"","",arc,v1
85,59260,PASS,908,200,"","",arc,v1
86,60393,FALSE,830,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
87,112142,PASS,1139,200,"","",arc,v1
88,112174,PASS,889,200,"","",arc,v1
89,112396,PASS,895,200,"","",arc,v1
90,176447,PASS,789,200,"","",arc,v1
91,129877,PASS,803,200,"","",arc,v1
92,174711,PASS,692,200,"","",arc,v1
93,179106,PASS,772,200,"","",arc,v1
94,135231,PASS,820,200,"","",arc,v1
95,189384,PASS,744,200,"","",arc,v1
96,191829,FALSE,694,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
97,210490,PASS,759,200,"","",arc,v1
98,233334,PASS,729,200,"","",arc,v1
99,236829,PASS,712,200,"","",arc,v1
100,257356,PASS,744,200,"","",arc,v1
101,26424,PASS,1106,200,"","",arc,v1
102,30730,PASS,1114,200,"","",arc,v1
103,33793,FALSE,798,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
104,102891,PASS,878,200,"","",arc,v1
105,59260,PASS,856,200,"","",arc,v1
106,60393,FALSE,652,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
107,112142,PASS,1466,200,"","",arc,v1
108,112174,PASS,1319,200,"","",arc,v1
109,112396,PASS,1396,200,"","",arc,v1
110,176447,PASS,805,200,"","",arc,v1
111,129877,PASS,827,200,"","",arc,v1
112,174711,PASS,742,200,"","",arc,v1
113,179106,PASS,786,200,"","",arc,v1
114,135231,PASS,843,200,"","",arc,v1
115,189384,PASS,776,200,"","",arc,v1
116,191829,FALSE,682,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
117,210490,PASS,880,200,"","",arc,v1
118,233334,PASS,779,200,"","",arc,v1
119,236829,PASS,717,200,"","",arc,v1
120,257356,PASS,721,200,"","",arc,v1
121,26424,PASS,1098,200,"","",arc,v1
122,30730,PASS,1227,200,"","",arc,v1
123,33793,FALSE,822,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
124,102891,PASS,958,200,"","",arc,v1
125,59260,PASS,866,200,"","",arc,v1
126,60393,FALSE,785,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
127,112142,PASS,775,200,"","",arc,v1
128,112174,PASS,798,200,"","",arc,v1
129,112396,PASS,1431,200,"","",arc,v1
130,176447,PASS,792,200,"","",arc,v1
131,129877,PASS,819,200,"","",arc,v1
132,174711,PASS,703,200,"","",arc,v1
133,179106,PASS,771,200,"","",arc,v1
134,135231,PASS,964,200,"","",arc,v1
135,189384,PASS,855,200,"","",arc,v1
136,191829,FALSE,664,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
137,210490,PASS,805,200,"","",arc,v1
138,233334,PASS,722,200,"","",arc,v1
139,236829,PASS,725,200,"","",arc,v1
140,257356,PASS,890,200,"","",arc,v1
141,26424,PASS,1171,200,"","",arc,v1
142,30730,PASS,1135,200,"","",arc,v1
143,33793,FALSE,866,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
144,102891,PASS,859,200,"","",arc,v1
145,59260,PASS,869,200,"","",arc,v1
146,60393,FALSE,647,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
147,112142,PASS,778,200,"","",arc,v1
148,112174,PASS,798,200,"","",arc,v1
149,112396,PASS,842,200,"","",arc,v1
150,176447,PASS,805,200,"","",arc,v1
151,129877,PASS,850,200,"","",arc,v1
152,174711,PASS,744,200,"","",arc,v1
153,179106,PASS,835,200,"","",arc,v1
154,135231,PASS,814,200,"","",arc,v1
155,189384,PASS,780,200,"","",arc,v1
156,191829,FALSE,670,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
157,210490,PASS,791,200,"","",arc,v1
158,233334,PASS,715,200,"","",arc,v1
159,236829,PASS,729,200,"","",arc,v1
160,257356,PASS,740,200,"","",arc,v1
161,26424,PASS,1104,200,"","",arc,v1
162,30730,PASS,1206,200,"","",arc,v1
163,33793,FALSE,840,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
164,102891,PASS,923,200,"","",arc,v1
165,59260,PASS,816,200,"","",arc,v1
166,60393,FALSE,649,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
167,112142,PASS,773,200,"","",arc,v1
168,112174,PASS,770,200,"","",arc,v1
169,112396,PASS,873,200,"","",arc,v1
170,176447,PASS,827,200,"","",arc,v1
171,129877,PASS,852,200,"","",arc,v1
172,174711,PASS,743,200,"","",arc,v1
173,179106,PASS,796,200,"","",arc,v1
174,135231,PASS,851,200,"","",arc,v1
175,189384,PASS,758,200,"","",arc,v1
176,191829,FALSE,688,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
177,210490,PASS,774,200,"","",arc,v1
178,233334,PASS,741,200,"","",arc,v1
179,236829,PASS,747,200,"","",arc,v1
180,257356,PASS,718,200,"","",arc,v1
181,26424,PASS,1129,200,"","",arc,v1
182,30730,PASS,1121,200,"","",arc,v1
183,33793,FALSE,837,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
184,102891,PASS,904,200,"","",arc,v1
185,59260,PASS,858,200,"","",arc,v1
186,60393,FALSE,672,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
187,112142,PASS,789,200,"","",arc,v1
188,112174,PASS,755,200,"","",arc,v1
189,112396,PASS,853,200,"","",arc,v1
190,176447,PASS,770,200,"","",arc,v1
191,129877,PASS,857,200,"","",arc,v1
192,174711,PASS,762,200,"","",arc,v1
193,179106,PASS,795,200,"","",arc,v1
194,135231,PASS,826,200,"","",arc,v1
195,189384,PASS,769,200,"","",arc,v1
196,191829,FALSE,688,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
197,210490,PASS,773,200,"","",arc,v1
198,233334,PASS,702,200,"","",arc,v1
199,236829,PASS,707,200,"","",arc,v1
200,257356,PASS,806,200,"","",arc,v1
201,26424,PASS,1226,200,"","",arc,v1
202,30730,PASS,1466,200,"","",arc,v1
203,33793,FALSE,1095,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
204,102891,PASS,906,200,"","",arc,v1
205,59260,PASS,979,200,"","",arc,v1
206,60393,FALSE,775,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
207,112142,PASS,788,200,"","",arc,v1
208,112174,PASS,771,200,"","",arc,v1
209,112396,PASS,878,200,"","",arc,v1
210,176447,PASS,758,200,"","",arc,v1
211,129877,PASS,828,200,"","",arc,v1
212,174711,PASS,714,200,"","",arc,v1
213,179106,PASS,757,200,"","",arc,v1
214,135231,PASS,827,200,"","",arc,v1
215,189384,PASS,770,200,"","",arc,v1
216,191829,FALSE,699,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
217,210490,PASS,831,200,"","",arc,v1
218,233334,PASS,792,200,"","",arc,v1
219,236829,PASS,719,200,"","",arc,v1
220,257356,PASS,728,200,"","",arc,v1
221,26424,PASS,1451,200,"","",arc,v1
222,30730,PASS,1141,200,"","",arc,v1
223,33793,FALSE,819,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
224,102891,PASS,886,200,"","",arc,v1
225,59260,PASS,844,200,"","",arc,v1
226,60393,FALSE,638,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
227,112142,PASS,780,200,"","",arc,v1
228,112174,PASS,785,200,"","",arc,v1
229,112396,PASS,881,200,"","",arc,v1
230,176447,PASS,775,200,"","",arc,v1
231,129877,PASS,868,200,"","",arc,v1
232,174711,PASS,751,200,"","",arc,v1
233,179106,PASS,813,200,"","",arc,v1
234,135231,PASS,860,200,"","",arc,v1
235,189384,PASS,779,200,"","",arc,v1
236,191829,FALSE,715,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
237,210490,PASS,822,200,"","",arc,v1
238,233334,PASS,735,200,"","",arc,v1
239,236829,PASS,771,200,"","",arc,v1
240,257356,PASS,712,200,"","",arc,v1
241,26424,PASS,1135,200,"","",arc,v1
242,30730,PASS,1184,200,"","",arc,v1
243,33793,FALSE,824,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
244,102891,PASS,886,200,"","",arc,v1
245,59260,PASS,872,200,"","",arc,v1
246,60393,FALSE,681,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
247,112142,PASS,779,200,"","",arc,v1
248,112174,PASS,794,200,"","",arc,v1
249,112396,PASS,860,200,"","",arc,v1
250,176447,PASS,818,200,"","",arc,v1
251,129877,PASS,880,200,"","",arc,v1
252,174711,PASS,736,200,"","",arc,v1
253,179106,PASS,758,200,"","",arc,v1
254,135231,PASS,846,200,"","",arc,v1
255,189384,PASS,766,200,"","",arc,v1
256,191829,FALSE,734,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
257,210490,PASS,752,200,"","",arc,v1
258,233334,PASS,790,200,"","",arc,v1
259,236829,PASS,710,200,"","",arc,v1
260,257356,PASS,714,200,"","",arc,v1
261,26424,PASS,1161,200,"","",arc,v1
262,30730,PASS,1169,200,"","",arc,v1
263,33793,FALSE,841,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
264,102891,PASS,891,200,"","",arc,v1
265,59260,PASS,867,200,"","",arc,v1
266,60393,FALSE,646,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
267,112142,PASS,788,200,"","",arc,v1
268,112174,PASS,809,200,"","",arc,v1
269,112396,PASS,928,200,"","",arc,v1
270,176447,PASS,763,200,"","",arc,v1
271,129877,PASS,861,200,"","",arc,v1
272,174711,PASS,803,200,"","",arc,v1
273,179106,PASS,835,200,"","",arc,v1
274,135231,PASS,818,200,"","",arc,v1
275,189384,PASS,756,200,"","",arc,v1
276,191829,FALSE,663,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
277,210490,PASS,752,200,"","",arc,v1
278,233334,PASS,799,200,"","",arc,v1
279,236829,PASS,753,200,"","",arc,v1
280,257356,PASS,692,200,"","",arc,v1
281,26424,PASS,1123,200,"","",arc,v1
282,30730,PASS,1128,200,"","",arc,v1
283,33793,FALSE,799,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
284,102891,PASS,879,200,"","",arc,v1
285,59260,PASS,830,200,"","",arc,v1
286,60393,FALSE,671,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
287,112142,PASS,795,200,"","",arc,v1
288,112174,PASS,818,200,"","",arc,v1
289,112396,PASS,1004,200,"","",arc,v1
290,176447,PASS,766,200,"","",arc,v1
291,129877,PASS,1093,200,"","",arc,v1
292,174711,PASS,1121,200,"","",arc,v1
293,179106,PASS,839,200,"","",arc,v1
294,135231,PASS,819,200,"","",arc,v1
295,189384,PASS,829,200,"","",arc,v1
296,191829,FALSE,693,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
297,210490,PASS,772,200,"","",arc,v1
298,233334,PASS,726,200,"","",arc,v1
299,236829,PASS,729,200,"","",arc,v1
300,257356,PASS,692,200,"","",arc,v1
301,26424,PASS,1100,200,"","",arc,v1
302,30730,PASS,1147,200,"","",arc,v1
303,33793,FALSE,802,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
304,102891,PASS,897,200,"","",arc,v1
305,59260,PASS,853,200,"","",arc,v1
306,60393,FALSE,701,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
307,112142,PASS,758,200,"","",arc,v1
308,112174,PASS,812,200,"","",arc,v1
309,112396,PASS,831,200,"","",arc,v1
310,176447,PASS,766,200,"","",arc,v1
311,129877,PASS,804,200,"","",arc,v1
312,174711,PASS,1569,200,"","",arc,v1
313,179106,PASS,948,200,"","",arc,v1
314,135231,PASS,877,200,"","",arc,v1
315,189384,PASS,755,200,"","",arc,v1
316,191829,FALSE,668,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
317,210490,PASS,820,200,"","",arc,v1
318,233334,PASS,706,200,"","",arc,v1
319,236829,PASS,715,200,"","",arc,v1
320,257356,PASS,735,200,"","",arc,v1
321,26424,PASS,1084,200,"","",arc,v1
322,30730,PASS,1098,200,"","",arc,v1
323,33793,FALSE,816,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
324,102891,PASS,881,200,"","",arc,v1
325,59260,PASS,830,200,"","",arc,v1
326,60393,FALSE,643,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
327,112142,PASS,735,200,"","",arc,v1
328,112174,PASS,773,200,"","",arc,v1
329,112396,PASS,816,200,"","",arc,v1
330,176447,PASS,747,200,"","",arc,v1
331,129877,PASS,821,200,"","",arc,v1
332,174711,PASS,737,200,"","",arc,v1
333,179106,PASS,797,200,"","",arc,v1
334,135231,PASS,812,200,"","",arc,v1
335,189384,PASS,757,200,"","",arc,v1
336,191829,FALSE,724,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
337,210490,PASS,754,200,"","",arc,v1
338,233334,PASS,725,200,"","",arc,v1
339,236829,PASS,733,200,"","",arc,v1
340,257356,PASS,716,200,"","",arc,v1
341,26424,PASS,1050,200,"","",arc,v1
342,30730,PASS,1156,200,"","",arc,v1
343,33793,FALSE,785,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
344,102891,PASS,826,200,"","",arc,v1
345,59260,PASS,888,200,"","",arc,v1
346,60393,FALSE,621,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
347,112142,PASS,734,200,"","",arc,v1
348,112174,PASS,738,200,"","",arc,v1
349,112396,PASS,832,200,"","",arc,v1
350,176447,PASS,950,200,"","",arc,v1
351,129877,PASS,827,200,"","",arc,v1
352,174711,PASS,750,200,"","",arc,v1
353,179106,PASS,825,200,"","",arc,v1
354,135231,PASS,813,200,"","",arc,v1
355,189384,PASS,731,200,"","",arc,v1
356,191829,FALSE,690,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
357,210490,PASS,760,200,"","",arc,v1
358,233334,PASS,704,200,"","",arc,v1
359,236829,PASS,726,200,"","",arc,v1
360,257356,PASS,691,200,"","",arc,v1
361,26424,PASS,1091,200,"","",arc,v1
362,30730,PASS,1124,200,"","",arc,v1
363,33793,FALSE,815,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
364,102891,PASS,900,200,"","",arc,v1
365,59260,PASS,852,200,"","",arc,v1
366,60393,FALSE,643,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
367,112142,PASS,738,200,"","",arc,v1
368,112174,PASS,754,200,"","",arc,v1
369,112396,PASS,825,200,"","",arc,v1
370,176447,PASS,779,200,"","",arc,v1
371,129877,PASS,843,200,"","",arc,v1
372,174711,PASS,737,200,"","",arc,v1
373,179106,PASS,796,200,"","",arc,v1
374,135231,PASS,839,200,"","",arc,v1
375,189384,PASS,771,200,"","",arc,v1
376,191829,FALSE,647,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
377,210490,PASS,742,200,"","",arc,v1
378,233334,PASS,729,200,"","",arc,v1
379,236829,PASS,723,200,"","",arc,v1
380,257356,PASS,707,200,"","",arc,v1
381,26424,PASS,1091,200,"","",arc,v1
382,30730,PASS,1128,200,"","",arc,v1
383,33793,FALSE,831,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
384,102891,PASS,896,200,"","",arc,v1
385,59260,PASS,825,200,"","",arc,v1
386,60393,FALSE,644,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
387,112142,PASS,742,200,"","",arc,v1
388,112174,PASS,886,200,"","",arc,v1
389,112396,PASS,1051,200,"","",arc,v1
390,176447,PASS,771,200,"","",arc,v1
391,129877,PASS,824,200,"","",arc,v1
392,174711,PASS,709,200,"","",arc,v1
393,179106,PASS,811,200,"","",arc,v1
394,135231,PASS,803,200,"","",arc,v1
395,189384,PASS,772,200,"","",arc,v1
396,191829,FALSE,681,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
397,210490,PASS,728,200,"","",arc,v1
398,233334,PASS,732,200,"","",arc,v1
399,236829,PASS,733,200,"","",arc,v1
400,257356,PASS,688,200,"","",arc,v1
401,26424,PASS,1046,200,"","",arc,v1
402,30730,PASS,1083,200,"","",arc,v1
403,33793,FALSE,911,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
404,102891,PASS,859,200,"","",arc,v1
405,59260,PASS,824,200,"","",arc,v1
406,60393,FALSE,667,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
407,112142,PASS,749,200,"","",arc,v1
408,112174,PASS,788,200,"","",arc,v1
409,112396,PASS,821,200,"","",arc,v1
410,176447,PASS,797,200,"","",arc,v1
411,129877,PASS,839,200,"","",arc,v1
412,174711,PASS,712,200,"","",arc,v1
413,179106,PASS,828,200,"","",arc,v1
414,135231,PASS,838,200,"","",arc,v1
415,189384,PASS,741,200,"","",arc,v1
416,191829,FALSE,683,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
417,210490,PASS,841,200,"","",arc,v1
418,233334,PASS,1422,200,"","",arc,v1
419,236829,PASS,700,200,"","",arc,v1
420,257356,PASS,712,200,"","",arc,v1
421,26424,PASS,1054,200,"","",arc,v1
422,30730,PASS,1115,200,"","",arc,v1
423,33793,FALSE,1081,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
424,102891,PASS,858,200,"","",arc,v1
425,59260,PASS,843,200,"","",arc,v1
426,60393,FALSE,664,200,"0358
0360
0362
","The salary tax rate must be greater than 0.
The salary start date must be between the opening access date and the closure access date.
Cannot find a payroll employment rate on the salary start date.
",arc,v1
