SERIAL NUMBER,ID,RESULT,RESPONSE TIME,STATUS CODE,"ERROR CODE","ERROR MESSAGE",ENVIRONMENT,VERSION, , ,AverageResponseOfID,MaximumDuration,MinimunDuration,Mode,Median
11,17269,FALSE,857,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
12,3222,FALSE,822,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
13,1657,FALSE,889,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
14,10054,FALSE,832,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
15,2912,FALSE,882,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
16,5348,FALSE,901,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
17,4126,FALSE,809,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
18,2974,FALSE,802,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
19,13804,FALSE,766,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
20,13705,FALSE,804,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
21,11417,FALSE,789,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
22,10034,FALSE,995,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
23,13401,FALSE,949,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
24,12997,FALSE,5610,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
25,13814,FALSE,813,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
26,17990,FALSE,840,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
27,10887,FALSE,856,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
28,5174,FALSE,809,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
29,1813,FALSE,982,200,"FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01 FUNCTIONALERROR_01","An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000] An internal error occured during rest api execution [00000000-0000-0000-0000-000000000000]",arc,v1, , ,,,,,
